sourceID,sourceType,sourceLocation,destinationServiceType,destinationLocation,accessedNodeType,operation,value,timestamp,normality
31,2,12,4,12,8,1,2234,38564,7
25,2,15,3,15,4,1,1,26036,7
81,7,0,0,6,1,3,11,39154,7
35,2,0,3,0,4,1,1,9218,7
20,2,9,3,9,4,1,0,33913,7
26,2,16,3,16,4,1,0,25815,7
24,2,14,3,14,4,1,1,18180,7
21,2,3,3,3,4,1,1,28081,7
83,7,9,0,5,1,1,4,19425,7
82,7,10,0,10,1,1,10,35455,7
1,0,6,0,6,1,3,12,34604,7
71,4,16,4,16,8,3,1127,1882,7
62,4,8,4,8,8,3,1063,8808,7
81,7,0,0,6,1,1,11,29087,7
34,2,6,3,6,4,1,0,29908,7
2,0,7,0,7,2,1,8037,27560,7
5,0,5,0,5,1,1,11,32208,7
68,4,13,4,13,8,3,2072,13941,7
81,7,0,0,6,1,1,12,5615,7
83,7,9,0,5,1,1,12,28558,7
73,4,18,4,18,8,3,6832,858,7
1,0,6,0,6,1,1,6,34980,7
5,0,5,0,5,1,1,4,13390,7
3,0,10,0,10,1,3,11,12818,7
2,0,7,0,7,2,1,8037,44978,7
2,0,7,0,7,2,1,8037,5691,7
20,2,9,4,9,8,1,6699,21142,7
81,7,0,0,6,1,1,4,2080,7
30,2,20,4,20,8,1,1883,41793,7
0,0,6,0,6,1,1,6,29644,7
0,0,6,0,6,1,3,2,15614,7
24,2,14,4,14,8,1,4796,33443,7
33,2,7,3,7,4,1,0,35485,7
34,2,6,4,6,8,1,2114,22048,7
69,4,14,4,14,8,3,7306,39336,7
72,4,17,4,17,8,3,685,17428,7
23,2,13,4,13,8,1,4935,23200,7
79,4,6,4,6,8,3,3790,27791,7
5,0,5,0,5,1,1,11,33085,7
35,2,0,3,0,4,1,0,15787,7
27,2,17,3,17,4,1,1,10028,7
23,2,13,3,13,4,1,1,6370,7
30,2,20,3,20,4,1,1,30962,7
11,6,2,4,3,8,3,0,18168,3
14,6,17,4,20,8,1,7557,18910,7
63,4,10,4,10,8,3,6731,28407,7
4,0,5,0,5,2,1,8037,13916,7
33,2,7,3,7,4,1,1,38291,7
30,2,20,3,20,4,1,0,8976,7
5,0,5,0,5,1,3,12,16652,7
66,4,3,4,3,8,3,1909,33534,7
34,2,6,4,6,8,1,2238,24358,7
67,4,11,4,11,8,3,7899,13602,7
83,7,9,0,5,1,1,7,44628,7
5,0,5,0,5,1,3,13,21950,7
19,2,1,3,1,4,1,0,21869,7
1,0,6,0,6,1,1,4,6836,7
65,4,9,4,9,8,3,2738,9036,7
77,4,4,4,4,8,3,6083,19369,7
1,0,6,0,6,2,1,8037,29760,7
17,2,10,4,10,8,1,4376,21207,7
24,2,14,3,14,4,1,1,45734,7
26,2,16,3,16,4,1,1,41912,7
82,7,10,0,10,1,1,10,29953,7
30,2,20,3,20,4,1,1,40524,7
73,4,18,4,18,8,3,4665,23205,7
77,4,4,4,4,8,3,6636,30625,7
72,4,17,2,16,4,1,0,32618,4
83,7,9,0,5,2,1,8037,32507,7
14,6,17,4,13,8,1,5471,1161,7
40,3,5,3,5,4,3,1,13339,7
0,0,6,0,6,1,1,4,14617,7
0,0,6,0,6,2,1,8037,13221,7
63,4,10,4,10,8,3,1600,2728,7
4,0,5,0,5,2,1,8037,22201,7
81,7,0,0,6,1,3,11,31959,7
17,2,10,3,10,4,1,1,27070,7
35,2,0,3,0,4,1,1,4567,7
62,4,8,4,8,8,3,643,42243,7
75,4,20,4,20,8,3,3967,42734,7
26,2,16,3,16,4,1,0,35213,7
18,2,5,3,5,4,1,1,11969,7
24,2,14,4,14,8,1,4184,39952,7
33,2,7,3,7,4,1,1,44220,7
11,6,4,4,6,8,1,7173,38984,7
18,2,5,3,5,4,1,1,30150,7
30,2,20,3,20,4,1,0,7664,7
1,0,6,0,6,1,1,1,7002,7
13,6,5,7,9,2,1,8037,27240,0
1,0,6,0,6,1,1,11,32167,7
0,0,6,0,6,1,3,1,12492,7
63,4,10,4,10,8,3,6972,587,7
2,0,7,0,7,2,1,8037,29732,7
2,0,7,0,7,1,1,13,21686,7
1,0,6,0,6,1,1,1,12186,7
81,7,0,0,6,1,3,4,12779,7
24,2,14,3,14,4,1,0,9619,7
35,2,0,4,0,8,1,5159,40629,7
1,0,6,0,6,2,3,8037,44947,7
30,2,20,3,20,4,1,1,11987,7
67,4,11,4,11,8,3,2601,17299,7
28,2,18,4,18,8,1,6644,28926,7
3,0,10,0,10,1,1,12,17144,7
26,2,16,4,16,8,1,2787,31431,7
32,2,4,3,4,4,1,0,5416,7
77,4,4,4,4,8,3,3781,30849,7
71,4,16,4,16,8,3,304,19351,7
83,7,9,0,5,2,1,8037,18660,7
4,0,5,0,5,1,1,13,30828,7
2,0,7,0,7,1,1,13,23774,7
73,4,18,4,18,8,3,3932,4935,7
69,4,14,4,14,8,3,3022,38742,7
4,0,5,0,5,2,1,8037,2615,7
18,2,5,3,5,4,1,0,22853,7
81,7,0,0,6,1,1,9,3352,7
4,0,5,0,5,1,1,9,34282,7
18,2,5,3,5,4,1,1,42930,7
13,6,5,7,9,2,1,8037,27140,0
81,7,0,0,6,2,1,8037,16903,7
0,0,6,0,6,1,1,11,43797,7
83,7,9,0,5,1,1,1,24127,7
82,7,10,0,10,1,1,7,5347,7
35,2,0,3,0,4,1,1,45860,7
65,4,9,4,9,8,3,2544,20114,7
2,0,7,0,7,2,1,8037,4768,7
33,2,7,3,7,4,1,1,20041,7
24,2,14,3,14,4,1,0,16413,7
4,0,5,0,5,2,1,8037,14322,7
33,2,7,3,7,4,1,0,7944,7
35,2,0,3,0,4,1,1,44682,7
67,4,11,4,11,8,3,2419,13474,7
64,4,1,4,1,8,3,156,22279,7
35,2,0,3,0,4,1,0,15373,7
73,4,18,4,18,8,3,4805,42953,7
81,7,0,2,6,4,3,1,197,4
16,2,8,3,8,4,3,1,38785,3
21,2,3,3,3,4,1,1,9377,7
82,7,10,0,10,1,3,1,10485,7
5,0,5,0,5,2,1,8037,14180,7
83,7,9,0,5,1,1,9,13270,7
76,4,12,4,12,8,3,6024,18925,7
77,4,4,4,4,8,3,1645,27730,7
19,2,1,3,1,4,1,0,20357,7
4,0,5,0,5,1,1,12,21305,7
0,0,6,0,6,1,3,2,8357,7
18,2,5,3,5,4,1,1,38668,7
19,2,1,3,1,4,1,1,32177,7
74,4,19,4,19,8,3,4666,12924,7
20,2,9,4,9,8,1,2151,33018,7
0,0,6,0,6,2,1,8037,43202,7
30,2,20,3,20,4,1,1,10789,7
5,0,5,0,5,2,1,8037,34992,7
62,4,8,4,8,8,3,4641,30660,7
28,2,18,3,18,4,1,1,8299,7
19,2,1,3,1,4,1,1,25727,7
74,4,19,4,19,8,3,4664,42141,7
15,2,2,3,2,4,1,0,29713,7
0,0,6,0,6,2,1,8037,17679,7
81,7,0,0,6,1,1,9,13165,7
19,2,1,4,1,8,1,6476,34745,7
5,0,5,0,5,1,1,10,33883,7
16,2,8,3,8,4,1,0,24304,7
81,7,0,0,6,1,1,7,3603,7
83,7,9,0,5,1,1,10,2216,7
66,4,3,4,3,8,3,275,16350,7
65,4,9,1,5,2,3,8037,42464,2
20,2,9,2,9,4,3,0,10389,7
4,0,5,0,5,1,3,2,42435,7
34,2,6,3,6,4,1,1,14065,7
75,4,20,4,20,8,3,2083,5833,7
3,0,10,0,10,2,1,8037,18505,7
62,4,8,4,8,8,3,7585,17075,7
5,0,5,0,5,1,1,6,37546,7
1,0,6,0,6,1,1,10,6739,7
31,2,12,3,12,4,1,1,21471,7
76,4,12,4,12,8,3,1870,32813,7
61,4,2,4,2,8,3,7206,20069,7
82,7,10,0,10,1,1,10,3509,7
17,2,10,3,10,4,1,0,7214,7
17,2,10,3,10,4,1,0,42972,7
20,2,9,3,9,4,1,0,41496,7
25,2,15,4,15,8,1,7860,40867,7
69,4,14,4,14,8,3,7766,40309,7
81,7,0,0,6,2,1,8037,3653,7
76,4,12,4,12,8,3,1538,15478,7
11,6,4,4,3,8,1,3580,40672,7
70,4,15,4,15,8,3,283,11504,7
2,0,7,0,7,2,1,8037,8822,7
26,2,16,4,16,8,1,1591,25840,7
67,4,11,4,11,8,3,498,11508,7
81,7,0,0,6,1,1,13,45228,7
34,2,6,3,6,4,1,1,34053,7
21,2,3,3,3,4,1,1,22494,7
21,2,3,4,3,8,1,7391,32795,7
77,4,4,4,4,8,3,5687,23694,7
82,7,10,0,10,1,1,7,25811,7
32,2,4,3,4,4,1,0,10535,7
30,2,20,3,20,4,1,0,5847,7
81,7,0,0,6,1,3,10,44264,7
1,0,6,0,6,1,1,6,12223,7
4,0,5,0,5,1,1,6,21235,7
26,2,16,4,16,8,1,2763,41256,7
80,4,0,4,0,8,3,3523,1777,7
64,4,1,2,9,4,1,0,19862,5
29,2,19,3,19,4,1,1,31065,7
67,4,11,4,11,8,3,16,15742,7
75,4,20,4,20,8,3,6237,5968,7
25,2,15,3,15,4,1,1,21834,7
21,2,3,3,3,4,1,0,41234,7
0,0,6,0,6,1,1,11,2043,7
32,2,4,3,4,4,1,1,26504,7
21,2,3,3,3,4,1,1,10934,7
83,7,9,0,5,2,1,8037,20443,7
35,2,0,4,0,8,1,7647,21244,7
3,0,10,0,10,1,1,6,2901,7
31,2,12,3,12,4,1,0,42675,7
63,4,10,4,10,8,3,4693,21175,7
18,2,5,3,5,4,1,0,27768,7
18,2,5,3,5,4,1,1,42383,7
23,2,13,4,13,8,1,710,35229,7
65,4,9,4,9,8,3,7450,16912,7
79,4,6,4,6,8,3,4794,3001,7
15,2,2,3,2,4,1,1,44258,7
18,2,5,3,5,4,1,1,9403,7
0,0,6,0,6,1,1,9,35265,7
15,2,2,3,2,4,1,0,3905,0
3,0,10,0,10,1,1,11,41392,7
21,2,3,3,3,4,1,1,32788,7
3,0,10,0,10,2,1,8037,24399,7
20,2,9,4,9,8,1,6847,38669,7
3,0,10,0,10,2,1,8037,29427,7
0,0,6,0,6,1,3,2,1151,7
34,2,6,3,6,4,1,1,17273,7
81,7,0,0,6,1,1,4,19779,7
83,7,9,0,5,2,1,8037,23908,7
74,4,19,4,19,8,3,85,45227,7
18,2,5,3,5,4,1,0,20844,7
15,2,2,4,2,8,1,2775,22200,7
26,2,16,3,16,4,1,0,30901,7
23,2,13,4,13,8,1,2982,33731,7
2,0,7,0,7,2,1,8037,26242,7
0,0,6,0,6,2,3,8037,18938,7
82,7,10,0,10,1,3,11,5689,7
20,2,9,3,9,4,1,1,43468,7
77,4,4,4,4,8,3,6498,5599,7
26,2,16,4,16,8,1,4217,33713,7
36,2,3,3,2,4,1,1,7753,6
4,0,5,0,5,1,1,4,42714,7
22,2,11,4,11,8,1,516,30142,7
5,0,5,0,5,1,1,9,14968,7
24,2,14,4,14,8,1,7430,41186,7
22,2,11,4,11,8,1,5498,23166,7
29,2,19,3,19,4,1,1,36236,7
22,2,11,4,11,8,1,4132,42008,7
17,2,10,3,10,4,1,0,7783,7
5,0,5,0,5,1,1,6,17771,7
0,0,6,0,6,1,1,9,2887,7
3,0,10,0,10,1,1,6,7703,7
1,0,6,0,6,1,3,6,6837,7
80,4,0,4,0,8,3,3028,598,7
2,0,7,0,7,1,1,13,22330,7
4,0,5,0,5,1,1,9,9388,7
32,2,4,3,4,4,1,0,6200,7
28,2,18,3,18,4,1,1,28866,7
30,2,20,3,20,4,1,0,24975,7
34,2,6,3,6,4,1,1,9496,7
32,2,4,4,4,8,1,3964,38729,7
0,0,6,0,6,1,1,13,37841,7
24,2,14,3,14,4,1,1,17548,7
20,2,9,4,9,8,1,2092,38871,7
83,7,9,0,5,2,1,8037,11493,7
0,0,6,0,6,1,3,1,36740,7
4,0,5,0,5,1,3,7,36288,7
82,7,10,0,10,1,3,11,16396,7
28,2,18,4,18,8,1,3706,44746,7
81,7,0,0,6,1,1,6,31060,7
18,2,5,3,5,4,1,1,11691,7
82,7,10,0,10,1,3,12,26925,7
77,4,4,4,4,8,3,7458,26141,7
5,0,5,0,5,1,3,4,21100,7
4,0,5,0,5,1,1,6,3458,7
73,4,18,4,18,8,3,2016,4533,7
62,4,8,4,8,8,3,6006,5164,7
68,4,13,4,13,8,3,2121,18223,7
34,2,6,3,6,4,1,1,38936,7
30,2,20,3,20,4,1,1,34583,7
81,7,0,0,6,1,1,1,33438,7
20,2,9,4,9,8,1,3164,38638,7
72,4,17,4,17,8,3,3409,22941,7
17,2,10,3,10,4,1,0,21407,7
78,4,7,4,7,8,3,6234,34226,7
1,0,6,0,6,1,1,2,13413,7
26,2,16,3,16,4,1,0,8578,7
5,0,5,0,5,1,1,2,8611,7
63,4,10,4,10,8,3,5391,34315,7
82,7,10,0,10,1,1,12,20302,7
1,0,6,0,6,2,3,8037,23482,7
3,0,10,0,10,2,1,8037,40391,7
49,3,17,3,17,4,3,0,13921,7
28,2,18,3,18,4,1,1,29332,7
74,4,19,4,19,8,3,1346,5074,7
19,2,1,4,1,8,1,5379,27852,7
35,2,0,3,0,4,1,1,28337,7
25,2,15,3,15,4,1,1,18953,7
17,2,10,4,10,8,1,1195,43074,7
63,4,10,4,10,8,3,1792,6014,7
71,4,16,4,16,8,3,6751,13158,7
29,2,19,3,19,4,1,0,15937,7
65,4,9,1,5,2,3,8037,43565,2
79,4,6,4,6,8,3,1001,9829,7
82,7,10,0,10,1,1,2,31731,7
62,4,8,4,8,8,3,706,18678,7
83,7,9,0,5,1,3,10,952,7
23,2,13,3,13,4,1,1,31270,7
82,7,10,0,10,1,3,11,5135,7
5,0,5,0,5,1,1,11,23690,7
35,2,0,3,0,4,1,1,7741,7
74,4,19,4,19,8,3,1682,33778,7
5,0,5,0,5,1,1,2,5970,7
15,2,2,3,2,4,1,0,9011,7
76,4,12,4,12,8,3,6538,45358,7
83,7,9,0,5,1,1,12,36517,7
25,2,15,3,15,4,1,0,2274,7
77,4,4,4,4,8,3,3189,20237,7
16,2,8,3,8,4,1,0,17245,7
24,2,14,3,14,4,1,0,41172,7
71,4,16,4,16,8,3,6104,14487,7
82,7,10,0,10,2,1,8037,22286,7
25,2,15,3,15,4,1,1,13464,7
80,4,0,4,0,8,3,86,39899,7
0,0,6,0,6,1,3,7,14627,7
1,0,6,0,6,2,1,8037,91,7
78,4,7,4,7,8,3,590,26409,7
4,0,5,0,5,1,1,12,32907,7
71,4,16,4,16,8,3,5073,760,7
69,4,14,4,14,8,3,5848,17859,7
70,4,15,4,15,8,3,1959,40260,7
5,0,5,0,5,2,1,8037,3120,7
83,7,9,0,5,2,1,8037,22095,7
83,7,9,0,5,1,1,6,10079,7
3,0,10,0,10,2,1,8037,13557,7
1,0,6,0,6,2,1,8037,1488,7
15,2,2,3,2,4,1,0,3674,0
4,0,5,0,5,1,1,4,26208,7
79,4,6,4,6,8,3,238,29688,7
61,4,2,4,2,8,3,2172,5263,7
16,2,8,4,8,8,1,5719,26398,7
5,0,5,0,5,1,1,10,9486,7
5,0,5,0,5,1,1,13,22481,7
77,4,4,4,4,8,3,5683,28521,7
33,2,7,4,7,8,1,6161,33367,7
72,4,17,4,17,8,3,6917,43095,7
74,4,19,4,19,8,3,4571,5851,7
0,0,6,0,6,2,1,8037,42835,7
4,0,5,0,5,1,1,7,40665,7
3,0,10,0,10,1,1,1,27042,7
4,0,5,0,5,2,1,8037,18345,7
17,2,10,3,10,4,1,0,5655,7
82,7,10,0,10,1,1,1,25865,7
82,7,10,0,10,1,1,4,38707,7
20,2,9,3,9,4,1,1,11436,7
77,4,4,4,4,8,3,3575,38122,7
30,2,20,3,20,4,1,0,4922,7
78,4,7,4,7,8,3,4172,34154,7
3,0,10,0,10,1,1,11,4003,7
3,0,10,0,10,1,1,6,16834,7
1,0,6,0,6,1,1,13,41934,7
72,4,17,4,17,8,3,4785,33768,7
20,2,9,3,9,4,1,1,11509,7
30,2,20,4,20,8,1,7547,29127,7
61,4,2,4,2,8,3,6935,30979,7
2,0,7,0,7,2,1,8037,42522,7
18,2,5,3,5,4,1,0,5267,7
29,2,19,3,19,4,1,1,40885,7
65,4,9,4,9,8,3,1979,30345,7
81,7,0,0,6,1,1,11,29819,7
82,7,10,0,10,1,1,7,19755,7
17,2,10,3,10,4,1,1,40235,7
30,2,20,3,20,4,1,0,8976,7
25,2,15,4,15,8,1,7357,37054,7
23,2,13,3,13,4,1,0,10471,7
68,4,13,4,13,8,3,7679,40199,7
75,4,20,4,20,8,3,4626,18552,7
76,4,12,4,12,8,3,7243,7222,7
69,4,14,4,14,8,3,5414,25863,7
33,2,7,3,7,4,1,1,23957,7
32,2,4,3,4,4,1,1,20807,7
76,4,12,4,12,8,3,5362,39071,7
69,4,14,4,14,8,3,6346,22167,7
81,7,0,0,6,2,1,8037,240,7
21,2,3,3,3,4,1,0,4073,7
83,7,9,0,5,1,3,10,9930,7
78,4,7,4,7,8,3,2965,341,7
1,0,6,0,6,2,1,8037,24360,7
27,2,17,3,17,4,1,0,41079,7
83,7,9,0,5,2,1,8037,40121,7
23,2,13,3,13,4,1,1,21007,7
83,7,9,0,5,2,1,8037,7900,7
68,4,13,4,13,8,3,5111,4512,7
5,0,5,0,5,1,1,12,9117,7
31,2,12,4,12,8,1,185,45794,7
18,2,5,3,5,4,1,0,45786,7
34,2,6,3,6,4,1,0,8115,7
68,4,13,4,13,8,3,5787,8993,7
78,4,7,4,7,8,3,2496,6459,7
28,2,18,3,18,4,1,1,45008,7
25,2,15,3,15,4,1,1,38724,7
28,2,18,3,18,4,1,1,8166,7
27,2,17,3,17,4,1,1,8243,7
0,0,6,0,6,2,1,8037,42696,7
22,2,11,3,11,4,1,0,36142,7
34,2,6,3,6,4,1,1,22215,7
81,7,0,0,6,1,1,13,9052,7
83,7,9,0,5,1,1,11,16280,7
83,7,9,0,5,2,1,8037,41625,7
82,7,10,0,10,1,1,12,18276,7
5,0,5,0,5,2,1,8037,1683,7
18,2,5,3,5,4,1,1,7170,7
27,2,17,4,17,8,1,2388,23349,7
72,4,17,4,17,8,3,4135,45220,7
24,2,14,3,14,4,1,0,14025,7
74,4,19,4,19,8,3,6146,16251,7
28,2,18,4,18,8,1,5036,30765,7
68,4,13,4,13,8,3,1373,8176,7
80,4,0,4,0,8,3,661,34031,7
13,6,5,7,9,2,1,8037,27287,0
34,2,6,3,6,4,1,1,31846,7
78,4,7,4,7,8,3,6188,38934,7
83,7,9,0,5,1,1,4,12258,7
29,2,19,3,19,4,1,1,31357,7
61,4,2,4,2,8,3,2921,14341,7
22,2,11,4,11,8,1,1182,21697,7
35,2,0,4,0,8,1,269,38469,7
29,2,19,4,19,8,1,3292,24428,7
34,2,6,4,6,8,1,1189,45471,7
19,2,1,4,1,8,1,4795,35904,7
5,0,5,0,5,2,1,8037,21619,7
34,2,6,4,6,8,1,2926,43609,7
74,4,19,4,19,8,3,6130,16323,7
13,6,5,7,9,2,1,8037,27331,0
21,2,3,3,3,4,1,1,22214,7
67,4,11,4,11,8,3,3972,24020,7
68,4,13,4,13,8,3,7483,35104,7
20,2,9,3,9,4,1,0,7800,7
5,0,5,0,5,1,1,11,41710,7
0,0,6,0,6,1,1,1,4486,7
81,7,0,0,6,2,1,8037,12819,7
0,0,6,0,6,2,3,8037,10600,7
74,4,19,4,19,8,3,6842,32761,7
17,2,10,3,10,4,1,0,19737,7
22,2,11,2,11,4,3,0,22926,7
77,4,4,4,4,8,3,3156,4481,7
27,2,17,3,17,4,1,0,41065,7
3,0,10,0,10,1,1,9,22914,7
26,2,16,4,16,8,1,5878,35310,7
76,4,12,4,12,8,3,4806,14664,7
1,0,6,0,6,1,1,13,5286,7
82,7,10,0,10,1,1,6,18683,7
16,2,8,3,8,4,1,0,30115,7
25,2,15,4,15,8,1,5859,45808,7
30,2,20,3,20,4,1,1,19101,7
81,7,0,0,6,1,1,13,4508,7
3,0,10,0,10,1,3,12,18982,7
15,2,2,3,2,4,1,1,45662,7
63,4,10,4,10,8,3,7029,16782,7
75,4,20,4,20,8,3,4671,2624,7
24,2,14,3,14,4,1,1,16952,7
11,6,4,4,0,8,1,3035,39468,0
34,2,6,3,6,4,1,0,2416,7
30,2,20,3,20,4,1,0,22046,7
64,4,1,1,5,2,3,8037,43237,2
4,0,5,0,5,1,1,13,36857,7
61,4,2,4,2,8,3,7532,4078,7
0,0,6,0,6,2,1,8037,19388,7
17,2,10,3,10,4,1,0,5417,7
4,0,5,0,5,1,3,2,2838,7
31,2,12,3,12,4,1,1,6818,7
20,2,9,3,9,4,1,1,45146,7
81,7,0,0,6,1,1,10,42598,7
69,4,14,4,14,8,3,4573,13359,7
34,2,6,3,6,4,1,1,10082,7
17,2,10,3,10,4,1,0,15015,7
81,7,0,0,6,1,1,1,8316,7
70,4,15,4,15,8,3,1231,11362,7
5,0,5,0,5,2,1,8037,11425,7
79,4,6,4,6,8,3,764,1429,7
83,7,9,0,5,1,1,4,43535,7
5,0,5,0,5,1,3,12,28889,7
81,7,0,0,6,2,1,8037,641,7
31,2,12,3,12,4,1,0,16668,7
2,0,7,0,7,1,1,13,6987,7
23,2,13,3,13,4,1,1,37422,7
78,4,7,4,7,8,3,7473,5985,7
70,4,15,4,15,8,3,3191,5016,7
32,2,4,3,4,4,1,0,7344,7
5,0,5,0,5,1,3,9,37386,7
30,2,20,3,20,4,1,0,23780,7
32,2,4,4,4,8,1,3749,43364,7
3,0,10,0,10,1,1,10,2980,7
83,7,9,0,5,1,1,11,42700,7
3,0,10,0,10,1,1,9,10365,7
81,7,0,0,6,1,3,2,40232,7
57,3,0,3,0,4,3,1,8838,7
83,7,9,0,5,2,1,8037,7133,7
81,7,0,0,6,2,1,8037,34211,7
28,2,18,3,18,4,1,1,4064,7
22,2,11,3,11,4,1,0,9255,7
17,2,10,3,10,4,1,0,37718,7
81,7,0,0,6,1,1,1,38232,7
27,2,17,4,17,8,1,886,37265,7
4,0,5,0,5,1,1,10,10565,7
15,2,2,3,2,4,1,0,3835,0
81,7,0,0,6,2,1,8037,10813,7
78,4,7,4,7,8,3,2756,35365,7
79,4,6,4,6,8,3,2491,18245,7
4,0,5,0,5,1,3,13,40839,7
76,4,12,4,12,8,3,5899,7755,7
72,4,17,4,17,8,3,3850,44123,7
20,2,9,4,9,8,1,6863,35673,7
1,0,6,0,6,1,3,10,24707,7
83,7,9,0,5,1,1,12,14689,7
18,2,5,3,5,4,1,1,36760,7
79,4,6,4,6,8,3,7739,24308,7
67,4,11,4,11,8,3,459,18627,7
0,0,6,0,6,2,1,8037,40593,7
27,2,17,3,17,4,1,0,28058,7
13,6,5,7,9,2,1,8037,27169,0
33,2,7,4,7,8,1,7396,40487,7
29,2,19,3,19,4,1,1,27033,7
35,2,0,4,0,8,1,1701,33822,7
35,2,0,4,0,8,1,3192,33984,7
27,2,17,4,17,8,1,1518,26348,7
19,2,1,4,1,8,1,7464,25066,7
1,0,6,0,6,1,3,12,32168,7
67,4,11,4,11,8,3,1155,41915,7
70,4,15,4,15,8,3,2458,41775,7
30,2,20,3,20,4,1,1,34370,7
83,7,9,0,5,1,1,4,10174,7
81,7,0,0,6,1,1,11,18575,7
83,7,9,0,5,1,3,10,24771,7
1,0,6,0,6,1,1,10,17094,7
81,7,0,0,6,1,1,4,32791,7
15,2,2,3,2,4,1,0,3846,0
3,0,10,0,10,2,1,8037,3559,7
26,2,16,3,16,4,1,0,24476,7
75,4,20,4,20,8,3,5987,4240,7
83,7,9,0,5,1,1,12,44689,7
25,2,15,3,15,4,1,1,13073,7
80,4,0,4,0,8,3,4400,31056,7
1,0,6,0,6,1,3,11,37938,7
83,7,9,0,5,2,1,8037,22978,7
67,4,11,4,11,8,3,6823,28524,7
0,0,6,0,6,1,1,6,45918,7
77,4,4,4,4,8,3,4364,37294,7
3,0,10,0,10,1,1,6,31801,7
3,0,10,0,10,1,1,4,35515,7
65,4,9,4,9,8,3,7535,24309,7
26,2,16,4,16,8,1,907,24094,7
21,2,3,3,3,4,1,1,41691,7
75,4,20,4,20,8,3,6884,11394,7
43,3,3,0,6,2,1,8037,13660,5
18,2,5,3,5,4,1,1,37500,7
35,2,0,3,0,4,1,1,18436,7
81,7,0,0,6,2,3,8037,5098,7
67,4,11,4,11,8,3,4628,11189,7
24,2,14,3,14,4,1,1,32851,7
28,2,18,3,18,4,1,0,12471,7
23,2,13,3,13,4,1,1,38656,7
35,2,0,3,0,4,1,1,21780,7
64,4,1,4,1,8,3,5110,21197,7
22,2,11,4,11,8,1,6986,42744,7
4,0,5,0,5,1,1,11,31515,7
81,7,0,0,6,1,3,11,31111,7
29,2,19,3,19,4,1,0,2218,7
81,7,0,0,6,1,1,7,18078,7
21,2,3,4,3,8,1,2027,25031,7
16,2,8,3,8,4,1,0,16645,7
27,2,17,3,17,4,1,0,39837,7
15,2,2,3,2,4,1,0,31566,7
25,2,15,3,15,4,1,1,37735,7
23,2,13,4,13,8,1,1035,29613,7
1,0,6,0,6,1,3,7,45376,7
24,2,14,3,14,4,1,0,5002,7
33,2,7,3,7,4,1,1,3563,7
24,2,14,3,14,4,1,1,28809,7
24,2,14,4,14,8,1,4311,43599,7
83,7,9,0,5,1,1,12,2670,7
35,2,0,3,0,4,1,0,1753,7
81,7,0,0,6,1,3,0,9912,7
83,7,9,0,5,1,3,10,31838,7
75,4,20,4,20,8,3,231,22350,7
5,0,5,0,5,2,3,8037,28903,7
30,2,20,3,20,4,1,0,13167,7
82,7,10,0,10,1,1,9,10055,7
17,2,10,3,10,4,1,0,5725,7
3,0,10,0,10,1,1,6,29445,7
1,0,6,0,6,1,1,10,10086,7
31,2,12,3,12,4,1,1,2410,7
28,2,18,3,18,4,1,1,34999,7
18,2,5,3,5,4,1,1,31748,7
76,4,12,4,12,8,3,5724,31599,7
5,0,5,0,5,1,1,11,24528,7
5,0,5,0,5,1,1,4,37801,7
66,4,3,4,3,8,3,3770,8966,7
29,2,19,3,19,4,1,0,44787,7
21,2,3,4,3,8,1,3739,21844,7
28,2,18,3,18,4,1,1,3091,7
29,2,19,3,19,4,1,0,1484,7
4,0,5,0,5,2,1,8037,13996,7
11,6,4,4,0,8,1,3035,39380,0
5,0,5,0,5,1,1,13,15396,7
2,0,7,0,7,1,1,13,28483,7
22,2,11,3,11,4,1,0,44937,7
0,0,6,0,6,2,1,8037,13545,7
81,7,0,0,6,2,1,8037,30216,7
81,7,0,0,6,2,1,8037,13998,7
82,7,10,0,10,2,1,8037,17634,7
75,4,20,4,20,8,3,4646,41982,7
75,4,20,4,20,8,3,3301,4795,7
0,0,6,0,6,1,1,1,42173,7
82,7,10,0,10,1,1,11,32993,7
79,4,6,4,6,8,3,1565,33237,7
0,0,6,0,6,1,1,7,30138,7
62,4,8,4,8,8,3,456,13983,7
71,4,16,4,16,8,3,4822,19339,7
25,2,15,3,15,4,1,0,9242,7
16,2,8,3,8,4,1,0,16028,7
66,4,3,4,3,8,3,2746,1780,7
3,0,10,0,10,2,1,8037,7389,7
24,2,14,4,14,8,1,1602,22532,7
33,2,7,3,7,4,1,1,18320,7
15,2,2,4,2,8,1,2211,43734,7
75,4,20,4,20,8,3,1989,8375,7
82,7,10,0,10,1,1,12,20783,7
1,0,6,0,6,1,1,12,16673,7
25,2,15,4,15,8,1,180,27736,7
23,2,13,3,13,4,1,0,19433,7
19,2,1,4,1,8,1,6003,37150,7
31,2,12,4,12,8,1,1779,40055,7
62,4,8,4,8,8,3,410,8898,7
63,4,10,4,10,8,3,7553,44491,7
28,2,18,3,18,4,1,0,41112,7
21,2,3,3,3,4,1,0,28793,7
81,7,0,0,6,1,3,12,23619,7
4,0,5,0,5,1,1,7,25864,7
73,4,18,4,18,8,3,7226,31116,7
24,2,14,3,14,4,1,1,18007,7
30,2,20,4,20,8,1,262,37829,7
30,2,20,4,20,8,1,528,43065,7
28,2,18,3,18,4,1,0,20179,7
76,4,12,4,12,8,3,7629,26526,7
